Year,Month,Date,Vendor,Amount,Category,Section,Checking Balance,Type,,,,
2013,April,4/15/2013,Chick-Fil-A,$10.48 ,Misc.,Personal,"$7,028.09 ",Expense,,,,
2013,April,4/12/2013,SMECO,$174.71 ,Electric,Utilities,"$6,853.38 ",Expense,,,,
2013,April,4/15/2013,BJs,$2.64 ,Misc.,Personal,"$6,850.74 ",Expense,,,,
2013,April,4/15/2013,BJs,$5.28 ,Misc.,Personal,"$6,845.46 ",Expense,,,,
2013,April,4/15/2013,Wal Mart,$12.69 ,Children Clothes,Clothing,"$6,832.77 ",Expense,,,,
2013,April,4/15/2013,MOMs,$33.50 ,Groceries,Food,"$6,799.27 ",Expense,,,,
2013,April,4/15/2013,Shell,$40.71 ,Gas,Transportation,"$6,758.56 ",Expense,,,,
2013,April,4/15/2013,BJs,$52.81 ,Groceries,Food,"$6,705.75 ",Expense,,,,
2013,April,4/16/2013,Subway,$12.18 ,Misc.,Personal,"$6,693.57 ",Expense,,,,
2013,April,4/16/2013,Norwex,$74.60 ,House Supplies,Personal,"$6,618.97 ",Expense,,,,
2013,April,4/16/2013,Sallie Mae,$81.97 ,Rachel Sallie Mae,Debts,"$6,537.00 ",Expense,,,,
2013,April,4/18/2013,QDOBA,$7.41 ,Misc.,Personal,"$6,529.59 ",Expense,,,,
2013,April,4/19/2013,Red Robin,$27.81 ,FUN,Personal,"$6,501.78 ",Expense,,,,
2013,April,4/22/2013,Lowes,($20.62),Maintenance,Housing,"$6,522.40 ",Expense,,,,
2013,April,4/22/2013,Tequilla Grill,$6.83 ,FUN,Personal,"$6,515.57 ",Expense,,,,
2013,April,4/22/2013,Ritas,$7.62 ,FUN,Personal,"$6,507.95 ",Expense,,,,
2013,April,4/22/2013,Carrabas,$10.00 ,FUN,Personal,"$6,497.95 ",Expense,,,,
2013,April,4/22/2013,Burger King,$13.59 ,FUN,Personal,"$6,484.36 ",Expense,,,,
2013,April,4/22/2013,MOMs,$16.97 ,FUN,Personal,"$6,467.39 ",Expense,,,,
2013,April,4/22/2013,Nicks of Clinton,$30.05 ,FUN,Personal,"$6,437.34 ",Expense,,,,
2013,April,4/22/2013,Safeway,$39.70 ,Gas,Transportation,"$6,397.64 ",Expense,,,,
2013,April,4/22/2013,Valvoline,$73.59 ,Car Maintenance,Transportation,"$6,324.05 ",Expense,,,,
2013,April,4/22/2013,Sallie Mae,$15.60 ,Joey Sallie Mae,Debts,"$6,308.45 ",Expense,,,,
2013,April,4/22/2013,Sallie Mae,$28.84 ,Joey Sallie Mae,Debts,"$6,279.61 ",Expense,,,,
2013,April,4/22/2013,Sallie Mae,$30.94 ,Joey Sallie Mae,Debts,"$6,248.67 ",Expense,,,,
2013,April,4/22/2013,Sallie Mae,$55.91 ,Joey Sallie Mae,Debts,"$6,192.76 ",Expense,,,,
2013,April,4/22/2013,Sallie Mae,$66.79 ,Joey Sallie Mae,Debts,"$6,125.97 ",Expense,,,,
2013,April,4/22/2013,Sallie Mae,$68.86 ,Joey Sallie Mae,Debts,"$6,057.11 ",Expense,,,,
2013,April,4/22/2013,Geico,$107.05 ,Car Insurance,Transportation,"$5,950.06 ",Expense,,,,
2013,April,4/24/2013,BJs,$11.58 ,Groceries,Food,"$5,938.48 ",Expense,,,,
2013,April,4/24/2013,BJs,$31.72 ,Gas,Transportation,"$5,906.76 ",Expense,,,,
2013,April,4/24/2013,World Vision,$60.00 ,Charity,Charity,"$5,846.76 ",Expense,,,,
2013,April,4/25/2013,DFAS,"$3,412.80 ",Joey Income,Gross Income,"$9,259.56 ",Income,,,,
2013,April,4/25/2013,FEGLI,$24.20 ,Life Insurance,Medical,"$9,235.36 ",Expense,,,,
2013,April,4/25/2013,FEHB,$102.19 ,Health Insurance,Medical,"$9,133.17 ",Expense,,,,
2013,April,4/25/2013,OASDI,$205.25 ,Social Security,Taxes,"$8,927.92 ",Expense,,,,
2013,April,4/25/2013,Federal Tax,$189.38 ,Federal Taxes,Taxes,"$8,738.54 ",Expense,,,,
2013,April,4/25/2013,Medicare,$48.01 ,Medicare,Taxes,"$8,690.53 ",Expense,,,,
2013,April,4/25/2013,State Tax,$115.56 ,State Taxes,Taxes,"$8,574.97 ",Expense,,,,
2013,April,4/25/2013,FERS,$27.30 ,FERS,Retirement,"$8,547.67 ",Expense,,,,
2013,April,4/26/2013,Wal Mart,$5.75 ,Misc.,Personal,"$8,541.92 ",Expense,,,,
2013,May,4/26/2013,Charles County Government,$52.18 ,Water,Utilities,"$8,489.74 ",Expense,,,,
2013,April,4/29/2013,Wal Mart,$10.16 ,Maintenance,Housing,"$8,479.58 ",Expense,,,,
2013,April,4/29/2013,Subway,$10.60 ,Misc.,Personal,"$8,468.98 ",Expense,,,,
2013,April,4/29/2013,Transfer to Car,$26.41 ,Car Maintenance,Transportation,"$8,442.57 ",Expense,,,,
2013,April,4/29/2013,Transfer to Gifts,$14.66 ,Gifts,Personal,"$8,427.91 ",Expense,,,,
2013,April,4/29/2013,Escrow Refund,"$1,288.01 ",Other Income,Gross Income,"$9,715.92 ",Income,,,,
2013,April,4/29/2013,Wal Mart,$48.93 ,Groceries,Food,"$9,666.99 ",Expense,,,,
2013,April,4/29/2013,Sheetz,$50.45 ,Gas,Transportation,"$9,616.54 ",Expense,,,,
2013,April,4/30/2013,Federal Tax Refund,"$3,137.91 ",Other Income,Gross Income,"$12,754.45 ",Income,,,,
2013,April,4/30/2013,SMJJA,$50.00 ,Exercise,Recreation,"$12,704.45 ",Expense,,,,
2013,May,4/30/2013,loanDepot,"$1,303.71 ",Mortgage,Housing,"$11,400.74 ",Expense,,,,
2013,May,4/30/2013,loanDepot,$81.34 ,Property Insurance,Housing,"$11,319.40 ",Expense,,,,
2013,May,4/30/2013,loanDepot,$295.63 ,Property Taxes,Housing,"$11,023.77 ",Expense,,,,
2013,April,4/30/2013,Dividend,$0.26 ,Other Income,Gross Income,"$11,024.03 ",Income,,,,
2013,April,5/1/2013,Sea Wings Cafe,$9.46 ,FUN,Personal,"$11,014.57 ",Expense,,,,
2013,April,5/1/2013,IHOP,$24.00 ,FUN,Personal,"$10,990.57 ",Expense,,,,
2013,April,5/1/2013,BJs,$59.93 ,Groceries,Food,"$10,930.64 ",Expense,,,,
2013,May,5/2/3013,Netflix,$16.46 ,TV,Utilities,"$10,914.18 ",Expense,,,,
2013,May,5/3/2013,Amazon,$18.99 ,Supplements,Personal,"$10,895.19 ",Expense,,,,
2013,April,5/2/3013,Transfer to Savings,"$8,700.00 ",Savings,Saving,"$2,195.19 ",Expense,,,,
2013,May,5/2/3013,Verizon Wireless,$156.07 ,Cell Phone,Utilities,"$2,039.12 ",Expense,,,,
2013,May,5/3/2013,BJs,$9.98 ,Groceries,Food,"$2,029.14 ",Expense,,,,
2013,May,5/3/2013,BJs,$30.00 ,Baby Supplies,Personal,"$1,999.14 ",Expense,,,,
2013,May,5/3/2013,BJs,$10.26 ,Misc.,Personal,"$1,988.88 ",Expense,,,,
2013,May,5/6/2013,McKays,$12.70 ,Misc.,Personal,"$1,976.18 ",Expense,,,,
2013,May,5/6/2013,Food Lion,$13.37 ,Misc.,Personal,"$1,962.81 ",Expense,,,,
2013,May,5/6/2013,Shell,$39.56 ,Gas,Transportation,"$1,923.25 ",Expense,,,,
2013,May,5/6/2013,MOMs,$57.82 ,Groceries,Food,"$1,865.43 ",Expense,,,,
2013,May,5/7/2013,Target,$6.35 ,House Supplies,Personal,"$1,859.08 ",Expense,,,,
2013,May,5/7/2013,eDeposit,$100.00 ,Other Income,Gross Income,"$1,959.08 ",Income,,,,
2013,May,5/7/2013,Waste Management,$126.00 ,Trash,Utilities,"$1,833.08 ",Expense,,,,
2013,May,5/8/2013,Comcast,$72.37 ,Internet,Utilities,"$1,760.71 ",Expense,,,,
2013,May,5/9/2013,eDeposit,$50.00 ,Other Income,Gross Income,"$1,810.71 ",Income,,,,
2013,May,5/9/2013,DFAS,"$3,412.80 ",Joey Income,Gross Income,"$5,223.51 ",Income,,,,
2013,May,5/9/2013,FEGLI,$24.20 ,Life Insurance,Medical,"$5,199.31 ",Expense,,,,
2013,May,5/9/2013,FEHB,$102.19 ,Health Insurance,Medical,"$5,097.12 ",Expense,,,,
2013,May,5/9/2013,OASDI,$205.25 ,Social Security,Taxes,"$4,891.87 ",Expense,,,,
2013,May,5/9/2013,Federal Tax,$189.38 ,Federal Taxes,Taxes,"$4,702.49 ",Expense,,,,
2013,May,5/9/2013,Medicare,$48.01 ,Medicare,Taxes,"$4,654.48 ",Expense,,,,
2013,May,5/9/2013,State Tax,$115.56 ,State Taxes,Taxes,"$4,538.92 ",Expense,,,,
2013,May,5/9/2013,FERS,$27.30 ,FERS,Retirement,"$4,511.62 ",Expense,,,,
2013,May,5/9/2013,BJs,$1.05 ,Misc.,Personal,"$4,510.57 ",Expense,,,,
2013,May,5/9/2013,BJs,$16.15 ,Baby Supplies,Personal,"$4,494.42 ",Expense,,,,
2013,May,5/9/2013,BJs,$4.18 ,Gifts,Personal,"$4,490.24 ",Expense,,,,
2013,May,5/9/2013,BJs,$12.79 ,Toiletries,Personal,"$4,477.45 ",Expense,,,,
2013,May,5/9/2013,BJs,$3.69 ,Groceries,Food,"$4,473.76 ",Expense,,,,
2013,May,5/9/2013,Walmart,$23.61 ,Car Maintenance,Transportation,"$4,450.15 ",Expense,,,,
2013,May,5/9/2013,Walmart,$22.11 ,Children Clothes,Clothing,"$4,428.04 ",Expense,,,,
2013,May,5/10/2013,MOMs,$17.79 ,Toiletries,Personal,"$4,410.25 ",Expense,,,,
2013,May,5/10/2013,MOMs,$13.28 ,Groceries,Food,"$4,396.97 ",Expense,,,,
2013,May,5/13/2013,eDeposit,$250.00 ,Other Income,Gross Income,"$4,646.97 ",Income,,,,
2013,May,5/13/2013,Sweet Frog,$4.56 ,FUN,Personal,"$4,642.41 ",Expense,,,,
2013,May,5/13/2013,Safeway,$12.96 ,Gifts,Personal,"$4,629.45 ",Expense,,,,
2013,May,5/13/2013,MOMs,$47.64 ,Groceries,Food,"$4,581.81 ",Expense,,,,
2013,May,5/13/2013,BJs,$24.27 ,Groceries,Food,"$4,557.54 ",Expense,,,,
2013,May,5/13/2013,BJs,$32.40 ,Clothes,Clothing,"$4,525.14 ",Expense,,,,
2013,May,5/14/2013,Walmart,$6.97 ,Baby Supplies,Personal,"$4,518.17 ",Expense,,,,
2013,May,5/14/2013,Walmart,$10.19 ,Misc.,Personal,"$4,507.98 ",Expense,,,,
2013,May,5/14/2013,BJs,$30.23 ,Groceries,Food,"$4,477.75 ",Expense,,,,
2013,May,5/15/2013,TJ Maxx,$4.23 ,Children Clothes,Clothing,"$4,473.52 ",Expense,,,,
2013,April,5/15/2013,La Plata Baptist Church,$182.56 ,Charity,Charity,"$4,290.96 ",Expense,,,,
2013,May,5/15/2013,La Plata Baptist Church,$500.00 ,Charity,Charity,"$3,790.96 ",Expense,,,,
2013,May,5/16/2013,Fluff-N-Stuff,$157.57 ,Children Clothes,Clothing,"$3,633.39 ",Expense,,,,
2013,May,5/16/2013,Sallie Mae,$81.84 ,Rachel Sallie Mae,Debts,"$3,551.55 ",Expense,,,,
2013,May,5/20/2013,Shell,$39.90 ,Gas,Transportation,"$3,511.65 ",Expense,,,,
2013,May,5/20/2013,MOMs,$64.05 ,Groceries,Food,"$3,447.60 ",Expense,,,,
2013,May,5/20/2013,Geico,$107.05 ,Car Insurance,Transportation,"$3,340.55 ",Expense,,,,
2013,May,5/21/2013,The Men's Wharehouse,$20.00 ,Misc.,Personal,"$3,320.55 ",Expense,,,,
2013,May,5/21/2013,Sallie Mae,$15.59 ,Joey Sallie Mae,Debts,"$3,304.96 ",Expense,,,,
2013,May,5/21/2013,Sallie Mae,$28.83 ,Joey Sallie Mae,Debts,"$3,276.13 ",Expense,,,,
2013,May,5/21/2013,Sallie Mae,$30.94 ,Joey Sallie Mae,Debts,"$3,245.19 ",Expense,,,,
2013,May,5/21/2013,Sallie Mae,$55.90 ,Joey Sallie Mae,Debts,"$3,189.29 ",Expense,,,,
2013,May,5/21/2013,Sallie Mae,$66.68 ,Joey Sallie Mae,Debts,"$3,122.61 ",Expense,,,,
2013,May,5/21/2013,Sallie Mae,$68.75 ,Joey Sallie Mae,Debts,"$3,053.86 ",Expense,,,,
2013,May,5/23/2013,DFAS,"$3,412.80 ",Joey Income,Gross Income,"$6,466.66 ",Income,,,,
2013,May,5/23/2013,FEGLI,$24.20 ,Life Insurance,Medical,"$6,442.46 ",Expense,,,,
2013,May,5/23/2013,FEHB,$102.19 ,Health Insurance,Medical,"$6,340.27 ",Expense,,,,
2013,May,5/23/2013,OASDI,$205.25 ,Social Security,Taxes,"$6,135.02 ",Expense,,,,
2013,May,5/23/2013,Federal Tax,$189.38 ,Federal Taxes,Taxes,"$5,945.64 ",Expense,,,,
2013,May,5/23/2013,Medicare,$48.01 ,Medicare,Taxes,"$5,897.63 ",Expense,,,,
2013,May,5/23/2013,State Tax,$115.56 ,State Taxes,Taxes,"$5,782.07 ",Expense,,,,
2013,May,5/23/2013,FERS,$27.30 ,FERS,Retirement,"$5,754.77 ",Expense,,,,
2013,May,5/24/2013,World Vision,$60.00 ,Charity,Charity,"$5,694.77 ",Expense,,,,
2013,May,5/28/2013,Shell,$37.16 ,Gas,Transportation,"$5,657.61 ",Expense,,,,
2013,May,5/28/2013,SMJJA,$50.00 ,Exercise,Recreation,"$5,607.61 ",Expense,,,,
2013,May,5/28/2013,Walmart,$7.94 ,Baby Supplies,Personal,"$5,599.67 ",Expense,,,,
2013,May,5/28/2013,Walmart,$44.27 ,Gifts,Personal,"$5,555.40 ",Expense,,,,
2013,May,5/28/2013,MOMs,$57.03 ,Groceries,Food,"$5,498.37 ",Expense,,,,
2013,May,5/28/2013,Citgo,$14.14 ,Gas,Transportation,"$5,484.23 ",Expense,,,,
2013,May,5/28/2013,Shell,$57.89 ,Gas,Transportation,"$5,426.34 ",Expense,,,,
2013,May,5/28/2013,Transfer from Savings,"$7,925.04 ",Reimbursables,Gross Income,"$13,351.38 ",Income,,,,
2013,May,5/29/2013,SMECO,$143.52 ,Electric,Utilities,"$13,207.86 ",Expense,,,,
2013,June,5/29/2013,SMECO,$89.92 ,Electric,Utilities,"$13,117.94 ",Expense,,,,
2013,May,5/29/2013,Sallie Mae,"$7,925.04 ",Rachel Sallie Mae,Debts,"$5,192.90 ",Expense,,,,
2013,May,5/29/2013,La Plata Baptist Church,$182.56 ,Charity,Charity,"$5,010.34 ",Expense,,,,
2013,May,5/30/2013,Pancho Villa,$40.00 ,FUN,Personal,"$4,970.34 ",Expense,,,,
2013,May,5/31/2013,EZ Pass,$25.00 ,Travel,Personal,"$4,945.34 ",Expense,,,,
2013,May,5/31/2013,Dividend,$0.19 ,Other Income,Gross Income,"$4,945.53 ",Income,,,,
2013,June,6/3/2013,Ritas,$12.42 ,FUN,Personal,"$4,933.11 ",Expense,,,,
2013,June,6/3/2013,Amazon,$15.65 ,Supplements,Personal,"$4,917.46 ",Expense,,,,
2013,June,6/3/2013,Netflix,$16.46 ,TV,Utilities,"$4,901.00 ",Expense,,,,
2013,June,6/3/2013,Amazon,$16.89 ,Supplements,Personal,"$4,884.11 ",Expense,,,,
2013,June,6/3/2013,Red Robin,$33.00 ,FUN,Personal,"$4,851.11 ",Expense,,,,
2013,June,6/3/2013,Verizon Wireless,$156.07 ,Cell Phone,Utilities,"$4,695.04 ",Expense,,,,
2013,June,6/3/2013,MOMs,$26.98 ,Supplements,Personal,"$4,668.06 ",Expense,,,,
2013,June,6/3/2013,MOMs,$35.98 ,Misc.,Personal,"$4,632.08 ",Expense,,,,
2013,June,6/3/2013,MOMs,$73.13 ,Groceries,Food,"$4,558.95 ",Expense,,,,
2013,June,6/3/2013,BJs,$29.99 ,Baby Supplies,Personal,"$4,528.96 ",Expense,,,,
2013,June,6/3/2013,BJs,$19.99 ,Toiletries,Personal,"$4,508.97 ",Expense,,,,
2013,June,6/3/2013,BJs,$32.37 ,Groceries,Food,"$4,476.60 ",Expense,,,,
2013,June,6/4/2013,Shell,$40.50 ,Gas,Transportation,"$4,436.10 ",Expense,,,,
2013,June,6/5/2013,loanDepot,"$1,303.71 ",Mortgage,Housing,"$3,132.39 ",Expense,,,,
2013,June,6/5/2013,loanDepot,$81.35 ,Property Insurance,Housing,"$3,051.04 ",Expense,,,,
2013,June,6/5/2013,loanDepot,$295.63 ,Property Taxes,Housing,"$2,755.41 ",Expense,,,,
2013,June,6/6/2013,Food Lion,$7.28 ,Misc.,Personal,"$2,748.13 ",Expense,,,,
2013,May,6/7/2013,Transfer to Gifts,$38.59 ,Gifts,Personal,"$2,709.54 ",Expense,,,,
2013,May,6/7/2013,Transfer to Car,$76.39 ,Car Maintenance,Transportation,"$2,633.15 ",Expense,,,,
2013,May,6/7/2013,Transfer to Savings,$800.00 ,Savings,Saving,"$1,833.15 ",Expense,,,,
2013,June,6/6/2013,DFAS,"$3,412.80 ",Joey Income,Gross Income,"$5,245.95 ",Income,,,,
2013,June,6/6/2013,FEGLI,$24.20 ,Life Insurance,Medical,"$5,221.75 ",Expense,,,,
2013,June,6/6/2013,FEHB,$102.19 ,Health Insurance,Medical,"$5,119.56 ",Expense,,,,
2013,June,6/6/2013,OASDI,$205.26 ,Social Security,Taxes,"$4,914.30 ",Expense,,,,
2013,June,6/6/2013,Federal Tax,$189.38 ,Federal Taxes,Taxes,"$4,724.92 ",Expense,,,,
2013,June,6/6/2013,Medicare,$48.01 ,Medicare,Taxes,"$4,676.91 ",Expense,,,,
2013,June,6/6/2013,State Tax,$115.56 ,State Taxes,Taxes,"$4,561.35 ",Expense,,,,
2013,June,6/6/2013,FERS,$27.30 ,FERS,Retirement,"$4,534.05 ",Expense,,,,
2013,June,6/10/2013,Shell,$50.78 ,Gas,Transportation,"$4,483.27 ",Expense,,,,
2013,June,6/10/2013,MOMs,$100.03 ,Groceries,Food,"$4,383.24 ",Expense,,,,
2013,June,6/10/2013,Comcast,$72.37 ,Internet,Utilities,"$4,310.87 ",Expense,,,,
2013,June,6/11/2013,BJs,$5.99 ,Groceries,Food,"$4,304.88 ",Expense,,,,
2013,June,6/11/2013,Cultures for Health,$21.98 ,Misc.,Personal,"$4,282.90 ",Expense,,,,
2013,June,6/11/2013,BJs,$37.48 ,Gas,Transportation,"$4,245.42 ",Expense,,,,
2013,June,6/12/2013,La Plata Baptist Church,$500.00 ,Charity,Charity,"$3,745.42 ",Expense,,,,
2013,June,6/13/2013,Giant,$6.35 ,FUN,Personal,"$3,739.07 ",Expense,,,,
2013,June,6/13/2013,Target,$8.30 ,Children Clothes,Clothing,"$3,730.77 ",Expense,,,,
2013,June,6/17/2013,Walmart,$3.50 ,FUN,Personal,"$3,727.27 ",Expense,,,,
2013,June,6/17/2013,BJs,$15.87 ,Groceries,Food,"$3,711.40 ",Expense,,,,
2013,June,6/17/2013,MOMs,$88.38 ,Groceries,Food,"$3,623.02 ",Expense,,,,
2013,June,6/18/2013,BJs,$34.48 ,Gas,Transportation,"$3,588.54 ",Expense,,,,
2013,June,6/18/2013,Shell,$58.11 ,Gas,Transportation,"$3,530.43 ",Expense,,,,
2013,May,6/19/2013,The Green Nurserey,$164.85 ,Children Clothes,Clothing,"$3,365.58 ",Expense,,,,
2013,June,6/20/2013,DFAS,"$3,412.80 ",Joey Income,Gross Income,"$6,778.38 ",Income,,,,
2013,June,6/20/2013,FEGLI,$24.20 ,Life Insurance,Medical,"$6,754.18 ",Expense,,,,
2013,June,6/20/2013,FEHB,$102.19 ,Health Insurance,Medical,"$6,651.99 ",Expense,,,,
2013,June,6/20/2013,OASDI,$205.25 ,Social Security,Taxes,"$6,446.74 ",Expense,,,,
2013,June,6/20/2013,Federal Tax,$189.38 ,Federal Taxes,Taxes,"$6,257.36 ",Expense,,,,
2013,June,6/20/2013,Medicare,$48.01 ,Medicare,Taxes,"$6,209.35 ",Expense,,,,
2013,June,6/20/2013,State Tax,$115.56 ,State Taxes,Taxes,"$6,093.79 ",Expense,,,,
2013,June,6/20/2013,FERS,$27.30 ,FERS,Retirement,"$6,066.49 ",Expense,,,,
2013,June,6/20/2013,Giant,$5.82 ,FUN,Personal,"$6,060.67 ",Expense,,,,
2013,June,6/20/2013,Geico,$107.05 ,Car Insurance,Transportation,"$5,953.62 ",Expense,,,,
2013,June,6/21/2013,Sallie Mae,$15.59 ,Joey Sallie Mae,Debts,"$5,938.03 ",Expense,,,,
2013,June,6/21/2013,Sallie Mae,$28.83 ,Joey Sallie Mae,Debts,"$5,909.20 ",Expense,,,,
2013,June,6/21/2013,Sallie Mae,$30.94 ,Joey Sallie Mae,Debts,"$5,878.26 ",Expense,,,,
2013,June,6/21/2013,Sallie Mae,$55.90 ,Joey Sallie Mae,Debts,"$5,822.36 ",Expense,,,,
2013,June,6/21/2013,Sallie Mae,$66.68 ,Joey Sallie Mae,Debts,"$5,755.68 ",Expense,,,,
2013,June,6/21/2013,Sallie Mae,$68.75 ,Joey Sallie Mae,Debts,"$5,686.93 ",Expense,,,,
2013,June,6/24/2013,World Vision,$60.00 ,Charity,Charity,"$5,626.93 ",Expense,,,,
2013,June,6/24/2013,MOMs,$77.91 ,Groceries,Food,"$5,549.02 ",Expense,,,,
2013,June,6/26/2013,Walmart,$6.70 ,Children Clothes,Clothing,"$5,542.32 ",Expense,,,,
2013,June,6/26/2013,Lowes,$12.99 ,Misc.,Personal,"$5,529.33 ",Expense,,,,
2013,June,6/26/2013,BJs,$19.99 ,Toiletries,Personal,"$5,509.34 ",Expense,,,,
2013,June,6/26/2013,BJs,$11.18 ,Groceries,Food,"$5,498.16 ",Expense,,,,
2013,June,6/26/2013,Shell,$41.06 ,Gas,Transportation,"$5,457.10 ",Expense,,,,
2013,June,6/26/2013,Blue Ribbon,$53.70 ,Car Maintenance,Transportation,"$5,403.40 ",Expense,,,,
2013,June,6/26/2013,La Plata Baptist Church,$182.56 ,Charity,Charity,"$5,220.84 ",Expense,,,,
2013,June,6/27/2013,Giant,$12.70 ,FUN,Personal,"$5,208.14 ",Expense,,,,
2013,June,6/27/2013,SMJJA,$50.00 ,Exercise,Recreation,"$5,158.14 ",Expense,,,,
2013,July,6/28/2013,eDeposit,$50.00 ,Other Income,Gross Income,"$5,208.14 ",Income,,,,
2013,July,6/28/2013,ATM Withdrawl,$300.00 ,Vacation,Recreation,"$4,908.14 ",Expense,,,,
2013,June,6/28/2013,Dividend,$0.19 ,Other Income,Gross Income,"$4,908.33 ",Income,,,,
2013,July,7/1/2013,EZ Pass,$25.00 ,Vacation,Recreation,"$4,883.33 ",Expense,,,,
2013,July,7/1/2013,Giant,$30.26 ,Vacation,Recreation,"$4,853.07 ",Expense,,,,
2013,July,7/1/2013,Shell,$56.31 ,Vacation,Recreation,"$4,796.76 ",Expense,,,,
2013,July,7/2/2013,Netflix,$16.46 ,TV,Utilities,"$4,780.30 ",Expense,,,,
2013,May,7/3/2013,Vera Bradley,$42.49 ,Children Clothes,Clothing,"$4,737.81 ",Expense,,,,
2013,July,7/2/2013,Hannaford,$9.37 ,Vacation,Recreation,"$4,728.44 ",Expense,,,,
2013,July,7/2/2013,Shaws,$7.49 ,Baby Supplies,Personal,"$4,720.95 ",Expense,,,,
2013,June,7/2/2013,Transfer to Car,$46.30 ,Car Maintenance,Transportation,"$4,674.65 ",Expense,,,,
2013,June,7/2/2013,Transfer to Gifts,$50.00 ,Gifts,Personal,"$4,624.65 ",Expense,,,,
2013,June,7/2/2013,Transfer to Savings,"$1,000.00 ",Savings,Saving,"$3,624.65 ",Expense,,,,
2013,July,7/3/2013,DFAS,"$3,412.80 ",Joey Income,Gross Income,"$7,037.45 ",Income,,,,
2013,July,7/3/2013,FEGLI,$24.20 ,Life Insurance,Medical,"$7,013.25 ",Expense,,,,
2013,July,7/3/2013,FEHB,$102.19 ,Health Insurance,Medical,"$6,911.06 ",Expense,,,,
2013,July,7/3/2013,OASDI,$205.25 ,Social Security,Taxes,"$6,705.81 ",Expense,,,,
2013,July,7/3/2013,Federal Tax,$189.38 ,Federal Taxes,Taxes,"$6,516.43 ",Expense,,,,
2013,July,7/3/2013,Medicare,$48.01 ,Medicare,Taxes,"$6,468.42 ",Expense,,,,
2013,July,7/3/2013,State Tax,$115.56 ,State Taxes,Taxes,"$6,352.86 ",Expense,,,,
2013,July,7/3/2013,FERS,$27.30 ,FERS,Retirement,"$6,325.56 ",Expense,,,,
2013,July,7/3/2013,Hannaford,$28.27 ,Vacation,Recreation,"$6,297.29 ",Expense,,,,
2013,June,7/3/2013,Sallie Mae,$86.31 ,Joey Sallie Mae,Debts,"$6,210.98 ",Expense,,,,
2013,July,7/3/2013,Verizon Wireless,$156.53 ,Cell Phone,Utilities,"$6,054.45 ",Expense,,,,
2013,July,7/3/2013,loanDepot,"$1,303.71 ",Mortgage,Housing,"$4,750.74 ",Expense,,,,
2013,July,7/3/2013,loanDepot,$81.35 ,Property Insurance,Housing,"$4,669.39 ",Expense,,,,
2013,July,7/3/2013,loanDepot,$295.63 ,Property Taxes,Housing,"$4,373.76 ",Expense,,,,
2013,July,7/5/2013,ATM Fee,$1.00 ,Vacation,Recreation,"$4,372.76 ",Expense,,,,
2013,July,7/5/2013,ATM Withdrawl,$43.50 ,Vacation,Recreation,"$4,329.26 ",Expense,,,,
2013,July,7/5/2013,Hannaford,$6.58 ,Vacation,Recreation,"$4,322.68 ",Expense,,,,
2013,July,7/5/2013,Steve's Greek Cuisine,$7.50 ,Vacation,Recreation,"$4,315.18 ",Expense,,,,
2013,July,7/5/2013,La Pastaria,$14.97 ,Vacation,Recreation,"$4,300.21 ",Expense,,,,
2013,July,7/5/2013,Ocean State Job Lot,$15.75 ,Vacation,Recreation,"$4,284.46 ",Expense,,,,
2013,July,7/5/2013,Ocean State Job Lot,$22.96 ,Vacation,Recreation,"$4,261.50 ",Expense,,,,
2013,July,7/8/2013,ATM Withdrawl,$22.00 ,Vacation,Recreation,"$4,239.50 ",Expense,,,,
2013,July,7/8/2013,ATM Fee,$1.00 ,Vacation,Recreation,"$4,238.50 ",Expense,,,,
2013,July,7/8/2013,Kimball Farm,$11.50 ,Vacation,Recreation,"$4,227.00 ",Expense,,,,
2013,July,7/8/2013,Hannaford,$8.86 ,Vacation,Recreation,"$4,218.14 ",Expense,,,,
2013,July,7/8/2013,BJs,$8.88 ,Groceries,Food,"$4,209.26 ",Expense,,,,
2013,July,7/8/2013,Lowes,$18.22 ,Maintenance,Housing,"$4,191.04 ",Expense,,,,
2013,July,7/8/2013,Popeyes,$22.87 ,Vacation,Recreation,"$4,168.17 ",Expense,,,,
2013,July,7/8/2013,Shell,$53.57 ,Gas,Transportation,"$4,114.60 ",Expense,,,,
2013,July,7/8/2013,Hess,$53.89 ,Vacation,Recreation,"$4,060.71 ",Expense,,,,
2013,July,7/8/2013,Comcast,$72.37 ,Internet,Utilities,"$3,988.34 ",Expense,,,,
2013,July,7/9/2013,TJ Maxx,$4.23 ,Misc.,Personal,"$3,984.11 ",Expense,,,,
2013,July,7/9/2013,EZ Pass,$25.00 ,Vacation,Recreation,"$3,959.11 ",Expense,,,,
2013,July,7/9/2013,Safeway,$40.08 ,Gas,Transportation,"$3,919.03 ",Expense,,,,
2013,July,7/9/2013,MOMs,$140.50 ,Groceries,Food,"$3,778.53 ",Expense,,,,
2013,July,7/10/2013,Lowes,($18.22),Maintenance,Housing,"$3,796.75 ",Expense,,,,
2013,July,7/10/2013,Lowes,$4.86 ,Misc.,Personal,"$3,791.89 ",Expense,,,,
2013,July,7/10/2013,301 Truckstop,$5.86 ,Gas,Transportation,"$3,786.03 ",Expense,,,,
2013,July,7/10/2013,Mimis Cafe,$25.56 ,Restaurants,Food,"$3,760.47 ",Expense,,,,
